run_id,hk1,cal_flux,fore_flux
2273,   3.681633E+00,   1.226531E+00,1.0
2274,   3.681633E+00,   1.275510E+00,1.0
2275,   3.681633E+00,   1.324490E+00,1.0
2276,   3.681633E+00,   1.373469E+00,1.0
2277,   3.681633E+00,   1.422449E+00,1.0
2278,   3.681633E+00,   1.471429E+00,1.0
2279,   3.681633E+00,   1.520408E+00,1.0
2280,   3.681633E+00,   1.569388E+00,1.0
2281,   3.681633E+00,   1.618367E+00,1.0
2282,   3.681633E+00,   1.667347E+00,1.0
2283,   3.681633E+00,   1.716327E+00,1.0
2284,   3.681633E+00,   1.765306E+00,1.0
2285,   3.681633E+00,   1.814286E+00,1.0
2286,   3.681633E+00,   1.863265E+00,1.0
2287,   3.681633E+00,   1.912245E+00,1.0
2288,   3.681633E+00,   1.961224E+00,1.0
2289,   3.681633E+00,   2.010204E+00,1.0
2290,   3.681633E+00,   2.059184E+00,1.0
2291,   3.681633E+00,   2.108163E+00,1.0
2292,   3.681633E+00,   2.157143E+00,1.0
2293,   3.681633E+00,   2.206122E+00,1.0
2294,   3.681633E+00,   2.255102E+00,1.0
2295,   3.681633E+00,   2.304082E+00,1.0
2296,   3.681633E+00,   2.353061E+00,1.0
2297,   3.681633E+00,   2.402041E+00,1.0
2298,   3.681633E+00,   2.451020E+00,1.0
2299,   3.681633E+00,   2.500000E+00,1.0
2300,   3.761224E+00,   1.000000E-01,1.0
2301,   3.761224E+00,   1.489796E-01,1.0
2302,   3.761224E+00,   1.979592E-01,1.0
2303,   3.761224E+00,   2.469388E-01,1.0
2304,   3.761224E+00,   2.959184E-01,1.0
2305,   3.761224E+00,   3.448980E-01,1.0
2306,   3.761224E+00,   3.938776E-01,1.0
2307,   3.761224E+00,   4.428571E-01,1.0
2308,   3.761224E+00,   4.918367E-01,1.0
2309,   3.761224E+00,   5.408163E-01,1.0
2310,   3.761224E+00,   5.897959E-01,1.0
2311,   3.761224E+00,   6.387755E-01,1.0
2312,   3.761224E+00,   6.877551E-01,1.0
2313,   3.761224E+00,   7.367347E-01,1.0
2314,   3.761224E+00,   7.857143E-01,1.0
2315,   3.761224E+00,   8.346939E-01,1.0
2316,   3.761224E+00,   8.836735E-01,1.0
2317,   3.761224E+00,   9.326531E-01,1.0
2318,   3.761224E+00,   9.816327E-01,1.0
2319,   3.761224E+00,   1.030612E+00,1.0
2320,   3.761224E+00,   1.079592E+00,1.0
2321,   3.761224E+00,   1.128571E+00,1.0
2322,   3.761224E+00,   1.177551E+00,1.0
2323,   3.761224E+00,   1.226531E+00,1.0
2324,   3.761224E+00,   1.275510E+00,1.0
2325,   3.761224E+00,   1.324490E+00,1.0
2326,   3.761224E+00,   1.373469E+00,1.0
2327,   3.761224E+00,   1.422449E+00,1.0
2328,   3.761224E+00,   1.471429E+00,1.0
2329,   3.761224E+00,   1.520408E+00,1.0
2330,   3.761224E+00,   1.569388E+00,1.0
2331,   3.761224E+00,   1.618367E+00,1.0
2332,   3.761224E+00,   1.667347E+00,1.0
2333,   3.761224E+00,   1.716327E+00,1.0
2334,   3.761224E+00,   1.765306E+00,1.0
2335,   3.761224E+00,   1.814286E+00,1.0
2336,   3.761224E+00,   1.863265E+00,1.0
2337,   3.761224E+00,   1.912245E+00,1.0
2338,   3.761224E+00,   1.961224E+00,1.0
2339,   3.761224E+00,   2.010204E+00,1.0
2340,   3.761224E+00,   2.059184E+00,1.0
2341,   3.761224E+00,   2.108163E+00,1.0
2342,   3.761224E+00,   2.157143E+00,1.0
2343,   3.761224E+00,   2.206122E+00,1.0
2344,   3.761224E+00,   2.255102E+00,1.0
2345,   3.761224E+00,   2.304082E+00,1.0
2346,   3.761224E+00,   2.353061E+00,1.0
2347,   3.761224E+00,   2.402041E+00,1.0
2348,   3.761224E+00,   2.451020E+00,1.0
2349,   3.761224E+00,   2.500000E+00,1.0
2350,   3.840816E+00,   1.000000E-01,1.0
2351,   3.840816E+00,   1.489796E-01,1.0
2352,   3.840816E+00,   1.979592E-01,1.0
2353,   3.840816E+00,   2.469388E-01,1.0
2354,   3.840816E+00,   2.959184E-01,1.0
2355,   3.840816E+00,   3.448980E-01,1.0
2356,   3.840816E+00,   3.938776E-01,1.0
2357,   3.840816E+00,   4.428571E-01,1.0
2358,   3.840816E+00,   4.918367E-01,1.0
2359,   3.840816E+00,   5.408163E-01,1.0
2360,   3.840816E+00,   5.897959E-01,1.0
2361,   3.840816E+00,   6.387755E-01,1.0
2362,   3.840816E+00,   6.877551E-01,1.0
2363,   3.840816E+00,   7.367347E-01,1.0
2364,   3.840816E+00,   7.857143E-01,1.0
2365,   3.840816E+00,   8.346939E-01,1.0
2366,   3.840816E+00,   8.836735E-01,1.0
2367,   3.840816E+00,   9.326531E-01,1.0
2368,   3.840816E+00,   9.816327E-01,1.0
2369,   3.840816E+00,   1.030612E+00,1.0
2370,   3.840816E+00,   1.079592E+00,1.0
2371,   3.840816E+00,   1.128571E+00,1.0
2372,   3.840816E+00,   1.177551E+00,1.0
2373,   3.840816E+00,   1.226531E+00,1.0
2374,   3.840816E+00,   1.275510E+00,1.0
2375,   3.840816E+00,   1.324490E+00,1.0
2376,   3.840816E+00,   1.373469E+00,1.0
2377,   3.840816E+00,   1.422449E+00,1.0
2378,   3.840816E+00,   1.471429E+00,1.0
2379,   3.840816E+00,   1.520408E+00,1.0
2380,   3.840816E+00,   1.569388E+00,1.0
2381,   3.840816E+00,   1.618367E+00,1.0
2382,   3.840816E+00,   1.667347E+00,1.0
2383,   3.840816E+00,   1.716327E+00,1.0
2384,   3.840816E+00,   1.765306E+00,1.0
2385,   3.840816E+00,   1.814286E+00,1.0
2386,   3.840816E+00,   1.863265E+00,1.0
2387,   3.840816E+00,   1.912245E+00,1.0
2388,   3.840816E+00,   1.961224E+00,1.0
2389,   3.840816E+00,   2.010204E+00,1.0
2390,   3.840816E+00,   2.059184E+00,1.0
2391,   3.840816E+00,   2.108163E+00,1.0
2392,   3.840816E+00,   2.157143E+00,1.0
2393,   3.840816E+00,   2.206122E+00,1.0
2394,   3.840816E+00,   2.255102E+00,1.0
2395,   3.840816E+00,   2.304082E+00,1.0
2396,   3.840816E+00,   2.353061E+00,1.0
2397,   3.840816E+00,   2.402041E+00,1.0
2398,   3.840816E+00,   2.451020E+00,1.0
2399,   3.840816E+00,   2.500000E+00,1.0
2400,   3.920408E+00,   1.000000E-01,1.0
2401,   3.920408E+00,   1.489796E-01,1.0
2402,   3.920408E+00,   1.979592E-01,1.0
2403,   3.920408E+00,   2.469388E-01,1.0
2404,   3.920408E+00,   2.959184E-01,1.0
2405,   3.920408E+00,   3.448980E-01,1.0
2406,   3.920408E+00,   3.938776E-01,1.0
2407,   3.920408E+00,   4.428571E-01,1.0
2408,   3.920408E+00,   4.918367E-01,1.0
2409,   3.920408E+00,   5.408163E-01,1.0
2410,   3.920408E+00,   5.897959E-01,1.0
2411,   3.920408E+00,   6.387755E-01,1.0
2412,   3.920408E+00,   6.877551E-01,1.0
2413,   3.920408E+00,   7.367347E-01,1.0
2414,   3.920408E+00,   7.857143E-01,1.0
2415,   3.920408E+00,   8.346939E-01,1.0
2416,   3.920408E+00,   8.836735E-01,1.0
2417,   3.920408E+00,   9.326531E-01,1.0
2418,   3.920408E+00,   9.816327E-01,1.0
2419,   3.920408E+00,   1.030612E+00,1.0
2420,   3.920408E+00,   1.079592E+00,1.0
2421,   3.920408E+00,   1.128571E+00,1.0
2422,   3.920408E+00,   1.177551E+00,1.0
2423,   3.920408E+00,   1.226531E+00,1.0
2424,   3.920408E+00,   1.275510E+00,1.0
2425,   3.920408E+00,   1.324490E+00,1.0
2426,   3.920408E+00,   1.373469E+00,1.0
2427,   3.920408E+00,   1.422449E+00,1.0
2428,   3.920408E+00,   1.471429E+00,1.0
2429,   3.920408E+00,   1.520408E+00,1.0
2430,   3.920408E+00,   1.569388E+00,1.0
2431,   3.920408E+00,   1.618367E+00,1.0
2432,   3.920408E+00,   1.667347E+00,1.0
2433,   3.920408E+00,   1.716327E+00,1.0
2434,   3.920408E+00,   1.765306E+00,1.0
2435,   3.920408E+00,   1.814286E+00,1.0
2436,   3.920408E+00,   1.863265E+00,1.0
2437,   3.920408E+00,   1.912245E+00,1.0
2438,   3.920408E+00,   1.961224E+00,1.0
2439,   3.920408E+00,   2.010204E+00,1.0
2440,   3.920408E+00,   2.059184E+00,1.0
2441,   3.920408E+00,   2.108163E+00,1.0
2442,   3.920408E+00,   2.157143E+00,1.0
2443,   3.920408E+00,   2.206122E+00,1.0
2444,   3.920408E+00,   2.255102E+00,1.0
2445,   3.920408E+00,   2.304082E+00,1.0
2446,   3.920408E+00,   2.353061E+00,1.0
2447,   3.920408E+00,   2.402041E+00,1.0
2448,   3.920408E+00,   2.451020E+00,1.0
2449,   3.920408E+00,   2.500000E+00,1.0
2450,   4.000000E+00,   1.000000E-01,1.0
2451,   4.000000E+00,   1.489796E-01,1.0
2452,   4.000000E+00,   1.979592E-01,1.0
2453,   4.000000E+00,   2.469388E-01,1.0
2454,   4.000000E+00,   2.959184E-01,1.0
2455,   4.000000E+00,   3.448980E-01,1.0
2456,   4.000000E+00,   3.938776E-01,1.0
2457,   4.000000E+00,   4.428571E-01,1.0
2458,   4.000000E+00,   4.918367E-01,1.0
2459,   4.000000E+00,   5.408163E-01,1.0
2460,   4.000000E+00,   5.897959E-01,1.0
2461,   4.000000E+00,   6.387755E-01,1.0
2462,   4.000000E+00,   6.877551E-01,1.0
2463,   4.000000E+00,   7.367347E-01,1.0
2464,   4.000000E+00,   7.857143E-01,1.0
2465,   4.000000E+00,   8.346939E-01,1.0
2466,   4.000000E+00,   8.836735E-01,1.0
2467,   4.000000E+00,   9.326531E-01,1.0
2468,   4.000000E+00,   9.816327E-01,1.0
2469,   4.000000E+00,   1.030612E+00,1.0
2470,   4.000000E+00,   1.079592E+00,1.0
2471,   4.000000E+00,   1.128571E+00,1.0
2472,   4.000000E+00,   1.177551E+00,1.0
2473,   4.000000E+00,   1.226531E+00,1.0
2474,   4.000000E+00,   1.275510E+00,1.0
2475,   4.000000E+00,   1.324490E+00,1.0
2476,   4.000000E+00,   1.373469E+00,1.0
2477,   4.000000E+00,   1.422449E+00,1.0
2478,   4.000000E+00,   1.471429E+00,1.0
2479,   4.000000E+00,   1.520408E+00,1.0
2480,   4.000000E+00,   1.569388E+00,1.0
2481,   4.000000E+00,   1.618367E+00,1.0
2482,   4.000000E+00,   1.667347E+00,1.0
2483,   4.000000E+00,   1.716327E+00,1.0
2484,   4.000000E+00,   1.765306E+00,1.0
2485,   4.000000E+00,   1.814286E+00,1.0
2486,   4.000000E+00,   1.863265E+00,1.0
2487,   4.000000E+00,   1.912245E+00,1.0
2488,   4.000000E+00,   1.961224E+00,1.0
2489,   4.000000E+00,   2.010204E+00,1.0
2490,   4.000000E+00,   2.059184E+00,1.0
2491,   4.000000E+00,   2.108163E+00,1.0
2492,   4.000000E+00,   2.157143E+00,1.0
2493,   4.000000E+00,   2.206122E+00,1.0
2494,   4.000000E+00,   2.255102E+00,1.0
2495,   4.000000E+00,   2.304082E+00,1.0
2496,   4.000000E+00,   2.353061E+00,1.0
2497,   4.000000E+00,   2.402041E+00,1.0
2498,   4.000000E+00,   2.451020E+00,1.0
2499,   4.000000E+00,   2.500000E+00,1.0
