run_id,phi,meas_phi,regul_phi,OBGNME,H01_1,H01_2,H01_3,H01_4,H01_5,H01_6,H01_7,H01_8,H01_9,H01_10,H02_1,H02_2,H02_3,H02_4,H02_5,H02_6,H02_7,H02_8,H02_9,H02_10
462,14.1172419173021,14.1172419173021,0,14.1172419173021,1,1.843,2.685,3.528,4.37,5.213,6.055,6.898,7.74,8.583,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
463,16.8981879381199,16.8981879381199,0,16.8981879381199,1,1.903,2.805,3.708,4.61,5.513,6.415,7.318,8.22,9.123,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
464,19.9280393700578,19.9280393700578,0,19.9280393700578,1,1.963,2.925,3.888,4.85,5.813,6.775,7.738,8.7,9.663,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
465,23.2059198996987,23.2059198996987,0,23.2059198996987,1,2.023,3.045,4.068,5.09,6.113,7.135,8.158,9.18,10.203,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
466,26.7311453530882,26.7311453530882,0,26.7311453530882,1,2.083,3.165,4.248,5.33,6.413,7.495,8.578,9.66,10.743,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
467,30.5031755491189,30.5031755491189,0,30.5031755491189,1,2.143,3.285,4.428,5.57,6.713,7.855,8.998,10.14,11.283,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
468,34.5215798178716,34.5215798178716,0,34.5215798178716,1,2.203,3.405,4.608,5.81,7.013,8.215,9.418,10.62,11.823,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
469,38.7690115522624,38.7690115522624,0,38.7690115522624,1,2.262,3.525,4.787,6.05,7.312,8.575,9.837,11.1,12.362,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
470,43.2961913009392,43.2961913009392,0,43.2961913009392,1,2.323,3.645,4.968,6.29,7.613,8.935,10.258,11.58,12.903,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
471,48.0329685444801,48.0329685444801,0,48.0329685444801,1,2.382,3.765,5.147,6.53,7.912,9.295,10.677,12.06,13.442,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
472,53.0529179437653,53.0529179437653,0,53.0529179437653,1,2.443,3.885,5.328,6.77,8.213,9.655,11.098,12.54,13.983,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
473,58.2991239511493,58.2991239511493,0,58.2991239511493,1,2.503,4.005,5.508,7.01,8.513,10.015,11.518,13.02,14.523,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
474,63.7685776811359,63.7685776811359,0,63.7685776811359,1,2.562,4.125,5.687,7.25,8.812,10.375,11.937,13.5,15.062,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
475,69.5265752903692,69.5265752903692,0,69.5265752903692,1,2.623,4.245,5.868,7.49,9.113,10.735,12.358,13.98,15.603,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
476,75.4839062932624,75.4839062932624,0,75.4839062932624,1,2.682,4.365,6.047,7.73,9.412,11.095,12.777,14.46,16.142,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
477,81.7334592878169,81.7334592878169,0,81.7334592878169,1,2.743,4.485,6.228,7.97,9.713,11.455,13.198,14.94,16.683,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
478,88.2040116684333,88.2040116684333,0,88.2040116684333,1,2.803,4.605,6.408,8.21,10.013,11.815,13.618,15.42,17.223,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
479,94.9026059248575,94.9026059248575,0,94.9026059248575,1,2.862,4.725,6.588,8.45,10.312,12.175,14.038,15.9,17.763,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
480,101.879076292083,101.879076292083,0,101.879076292083,1,2.923,4.845,6.768,8.69,10.613,12.535,14.458,16.38,18.303,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
481,109.054989663691,109.054989663691,0,109.054989663691,1,2.982,4.965,6.947,8.93,10.912,12.895,14.877,16.86,18.842,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
482,116.532503284956,116.532503284956,0,116.532503284956,1,3.043,5.085,7.128,9.17,11.213,13.255,15.298,17.34,19.383,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
483,124.226031135614,124.226031135614,0,124.226031135614,1,3.103,5.205,7.308,9.41,11.513,13.615,15.718,17.82,19.923,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
484,132.144446478218,132.144446478218,0,132.144446478218,1,3.163,5.325,7.488,9.65,11.812,13.975,16.138,18.3,20.463,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
485,140.346609436332,140.346609436332,0,140.346609436332,1,3.223,5.445,7.668,9.89,12.113,14.335,16.558,18.78,21.003,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
486,148.74030890346,148.74030890346,0,148.74030890346,1,3.283,5.565,7.847,10.13,12.412,14.695,16.977,19.26,21.542,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
487,157.445120690227,157.445120690227,0,157.445120690227,1,3.343,5.685,8.028,10.37,12.713,15.055,17.398,19.74,22.083,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
488,166.325833594791,166.325833594791,0,166.325833594791,1,3.402,5.805,8.207,10.61,13.012,15.415,17.817,20.22,22.622,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
489,175.521482573735,175.521482573735,0,175.521482573735,1,3.463,5.925,8.388,10.85,13.313,15.775,18.238,20.7,23.163,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
490,184.926341065131,184.926341065131,0,184.926341065131,1,3.523,6.045,8.568,11.09,13.613,16.135,18.658,21.18,23.703,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
491,194.575643951508,194.575643951508,0,194.575643951508,1,3.583,6.165,8.748,11.33,13.913,16.495,19.078,21.66,24.243,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
492,204.469390428254,204.469390428254,0,204.469390428254,1,3.643,6.285,8.928,11.57,14.213,16.855,19.498,22.14,24.783,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
493,214.567536615474,214.567536615474,0,214.567536615474,1,3.702,6.405,9.107,11.81,14.512,17.215,19.917,22.62,25.322,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
494,224.990203620733,224.990203620733,0,224.990203620733,1,3.763,6.525,9.288,12.05,14.813,17.575,20.338,23.1,25.863,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
495,235.617270261598,235.617270261598,0,235.617270261598,1,3.823,6.645,9.468,12.29,15.113,17.935,20.758,23.58,26.403,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
496,246.4887760463,246.4887760463,0,246.4887760463,1,3.882,6.765,9.648,12.53,15.413,18.295,21.177,24.06,26.942,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
497,257.604724036927,257.604724036927,0,257.604724036927,1,3.943,6.885,9.828,12.77,15.713,18.655,21.598,24.54,27.483,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
498,268.920273807967,268.920273807967,0,268.920273807967,1,4.003,7.005,10.007,13.01,16.012,19.015,22.017,25.02,28.022,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
499,280.569949292092,280.569949292092,0,280.569949292092,1,4.063,7.125,10.188,13.25,16.313,19.375,22.438,25.5,28.563,1,2.225,3.45,4.675,5.9,7.125,8.35,9.575,10.8,12.025
500,2.2198252436,2.2198252436,0,2.2198252436,1,1.112,1.223,1.335,1.446,1.558,1.67,1.781,1.893,2.005,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
501,1.14480626758535,1.14480626758535,0,1.14480626758535,1,1.166,1.333,1.499,1.665,1.831,1.998,2.164,2.33,2.497,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
502,0.662678722701775,0.662678722701775,0,0.662678722701775,1,1.221,1.442,1.663,1.884,2.105,2.326,2.547,2.768,2.989,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
503,0.569889451566854,0.569889451566854,0,0.569889451566854,1,1.276,1.551,1.827,2.103,2.378,2.654,2.929,3.205,3.481,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
504,0.78424976965315,0.78424976965315,0,0.78424976965315,1,1.33,1.661,1.991,2.321,2.651,2.982,3.312,3.642,3.973,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
505,1.26769408142416,1.26769408142416,0,1.26769408142416,1,1.385,1.77,2.155,2.54,2.925,3.31,3.695,4.08,4.465,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
506,1.99510406496615,1.99510406496615,0,1.99510406496615,1,1.44,1.879,2.319,2.759,3.198,3.638,4.077,4.517,4.957,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
507,2.95758485343193,2.95758485343193,0,2.95758485343193,1,1.494,1.989,2.483,2.977,3.472,3.966,4.46,4.954,5.449,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
508,4.14143843669814,4.14143843669814,0,4.14143843669814,1,1.549,2.098,2.647,3.196,3.745,4.294,4.843,5.392,5.941,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
509,5.54349072360276,5.54349072360276,0,5.54349072360276,1,1.604,2.207,2.811,3.415,4.018,4.622,5.226,5.829,6.433,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
510,7.16447077537506,7.16447077537506,0,7.16447077537506,1,1.658,2.317,2.975,3.633,4.292,4.95,5.608,6.267,6.925,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
511,8.99301132878612,8.99301132878612,0,8.99301132878612,1,1.713,2.426,3.139,3.852,4.565,5.278,5.991,6.704,7.417,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
512,11.0311419173021,11.0311419173021,0,11.0311419173021,1,1.768,2.535,3.303,4.071,4.838,5.606,6.374,7.141,7.909,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
513,13.2835879381199,13.2835879381199,0,13.2835879381199,1,1.822,2.645,3.467,4.289,5.112,5.934,6.756,7.579,8.401,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
514,15.7373123700578,15.7373123700578,0,15.7373123700578,1,1.877,2.754,3.631,4.508,5.385,6.262,7.139,8.016,8.893,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
515,18.3971158996987,18.3971158996987,0,18.3971158996987,1,1.932,2.863,3.795,4.727,5.658,6.59,7.522,8.453,9.385,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
516,21.2701773530882,21.2701773530882,0,21.2701773530882,1,1.986,2.973,3.959,4.945,5.932,6.918,7.904,8.891,9.877,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
517,24.3407765491189,24.3407765491189,0,24.3407765491189,1,2.041,3.082,4.123,5.164,6.205,7.246,8.287,9.328,10.369,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
518,27.6157998178716,27.6157998178716,0,27.6157998178716,1,2.096,3.191,4.287,5.383,6.478,7.574,8.67,9.765,10.861,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
519,31.1044035522624,31.1044035522624,0,31.1044035522624,1,2.15,3.301,4.451,5.601,6.752,7.902,9.052,10.203,11.353,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
520,34.7878483009392,34.7878483009392,0,34.7878483009392,1,2.205,3.41,4.615,5.82,7.025,8.23,9.435,10.64,11.845,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
521,38.6748605444801,38.6748605444801,0,38.6748605444801,1,2.26,3.519,4.779,6.039,7.298,8.558,9.818,11.077,12.337,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
522,42.7763979437653,42.7763979437653,0,42.7763979437653,1,2.314,3.629,4.943,6.257,7.572,8.886,10.2,11.515,12.829,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
523,47.0705649511493,47.0705649511493,0,47.0705649511493,1,2.369,3.738,5.107,6.476,7.845,9.214,10.583,11.952,13.321,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
524,51.5678296811359,51.5678296811359,0,51.5678296811359,1,2.424,3.847,5.271,6.695,8.118,9.542,10.966,12.39,13.813,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
525,56.2808712903692,56.2808712903692,0,56.2808712903692,1,2.478,3.957,5.435,6.913,8.392,9.87,11.349,12.827,14.305,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
526,61.1845792932624,61.1845792932624,0,61.1845792932624,1,2.533,4.066,5.599,7.132,8.665,10.198,11.731,13.264,14.797,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
527,66.2911192878169,66.2911192878169,0,66.2911192878169,1,2.588,4.175,5.763,7.351,8.938,10.526,12.114,13.702,15.289,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
528,71.6148516684333,71.6148516684333,0,71.6148516684333,1,2.642,4.285,5.927,7.569,9.212,10.854,12.497,14.139,15.781,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
529,77.1274239248575,77.1274239248575,0,77.1274239248575,1,2.697,4.394,6.091,7.788,9.485,11.182,12.879,14.576,16.273,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
530,82.8581892920832,82.8581892920832,0,82.8581892920832,1,2.752,4.503,6.255,8.007,9.759,11.51,13.262,15.014,16.765,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
531,88.7766216636905,88.7766216636905,0,88.7766216636905,1,2.806,4.613,6.419,8.226,10.032,11.838,13.645,15.451,17.257,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
532,94.8976642849559,94.8976642849559,0,94.8976642849559,1,2.861,4.722,6.583,8.444,10.305,12.166,14.027,15.888,17.749,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
533,101.238448135614,101.238448135614,0,101.238448135614,1,2.916,4.831,6.747,8.663,10.579,12.494,14.41,16.326,18.241,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
534,107.765183478218,107.765183478218,0,107.765183478218,1,2.97,4.941,6.911,8.882,10.852,12.822,14.793,16.763,18.733,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
535,114.494466436332,114.494466436332,0,114.494466436332,1,3.025,5.05,7.075,9.1,11.125,13.15,15.175,17.2,19.226,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
536,121.44507790346,121.44507790346,0,121.44507790346,1,3.08,5.159,7.239,9.319,11.399,13.478,15.558,17.638,19.718,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
537,128.579960690227,128.579960690227,0,128.579960690227,1,3.134,5.269,7.403,9.538,11.672,13.806,15.941,18.075,20.21,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
538,135.917354594791,135.917354594791,0,135.917354594791,1,3.189,5.378,7.567,9.756,11.945,14.134,16.323,18.513,20.702,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
539,143.477691573735,143.477691573735,0,143.477691573735,1,3.244,5.487,7.731,9.975,12.219,14.462,16.706,18.95,21.194,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
540,151.220637065131,151.220637065131,0,151.220637065131,1,3.298,5.597,7.895,10.194,12.492,14.79,17.089,19.387,21.686,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
541,159.166076951508,159.166076951508,0,159.166076951508,1,3.353,5.706,8.059,10.412,12.765,15.118,17.472,19.825,22.178,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
542,167.336087428254,167.336087428254,0,167.336087428254,1,3.408,5.815,8.223,10.631,13.039,15.446,17.854,20.262,22.67,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
543,175.687056615474,175.687056615474,0,175.687056615474,1,3.462,5.925,8.387,10.85,13.312,15.774,18.237,20.699,23.162,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
544,184.240516620733,184.240516620733,0,184.240516620733,1,3.517,6.034,8.551,11.068,13.585,16.103,18.62,21.137,23.654,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
545,193.020183261598,193.020183261598,0,193.020183261598,1,3.572,6.144,8.715,11.287,13.859,16.431,19.002,21.574,24.146,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
546,201.9791680463,201.9791680463,0,201.9791680463,1,3.626,6.253,8.879,11.506,14.132,16.759,19.385,22.011,24.638,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
547,211.140645036927,211.140645036927,0,211.140645036927,1,3.681,6.362,9.043,11.724,14.405,17.087,19.768,22.449,25.13,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
548,220.529970807967,220.529970807967,0,220.529970807967,1,3.736,6.472,9.207,11.943,14.679,17.415,20.15,22.886,25.622,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
549,230.096981292092,230.096981292092,0,230.096981292092,1,3.79,6.581,9.371,12.162,14.952,17.743,20.533,23.323,26.114,1,2.116,3.232,4.349,5.465,6.581,7.697,8.813,9.929,11.046
550,2.2766692436,2.2766692436,0,2.2766692436,1,1.103,1.205,1.308,1.41,1.513,1.615,1.718,1.82,1.923,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
551,1.18190426758535,1.18190426758535,0,1.18190426758535,1,1.153,1.305,1.458,1.611,1.764,1.916,2.069,2.222,2.374,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
552,0.647990722701775,0.647990722701775,0,0.647990722701775,1,1.203,1.406,1.609,1.812,2.015,2.218,2.421,2.623,2.826,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
553,0.471513451566854,0.471513451566854,0,0.471513451566854,1,1.253,1.506,1.759,2.013,2.266,2.519,2.772,3.025,3.278,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
554,0.57095676965315,0.57095676965315,0,0.57095676965315,1,1.303,1.607,1.91,2.213,2.517,2.82,3.123,3.427,3.73,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
555,0.906389081424162,0.906389081424162,0,0.906389081424162,1,1.354,1.707,2.061,2.414,2.768,3.121,3.475,3.828,4.182,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
556,1.45462106496615,1.45462106496615,0,1.45462106496615,1,1.404,1.808,2.211,2.615,3.019,3.423,3.826,4.23,4.634,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
557,2.20465585343193,2.20465585343193,0,2.20465585343193,1,1.454,1.908,2.362,2.816,3.27,3.724,4.178,4.632,5.086,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
558,3.14721443669814,3.14721443669814,0,3.14721443669814,1,1.504,2.008,2.513,3.017,3.521,4.025,4.529,5.033,5.538,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
559,4.27459872360276,4.27459872360276,0,4.27459872360276,1,1.554,2.109,2.663,3.218,3.772,4.326,4.881,5.435,5.99,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
560,5.58690677537506,5.58690677537506,0,5.58690677537506,1,1.605,2.209,2.814,3.418,4.023,4.628,5.232,5.837,6.441,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
561,7.07683732878612,7.07683732878612,0,7.07683732878612,1,1.655,2.31,2.964,3.619,4.274,4.929,5.584,6.238,6.893,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
562,8.74753891730206,8.74753891730206,0,8.74753891730206,1,1.705,2.41,3.115,3.82,4.525,5.23,5.935,6.64,7.345,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
563,10.5950869381199,10.5950869381199,0,10.5950869381199,1,1.755,2.51,3.266,4.021,4.776,5.531,6.287,7.042,7.797,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
564,12.6147113700578,12.6147113700578,0,12.6147113700578,1,1.805,2.611,3.416,4.222,5.027,5.833,6.638,7.444,8.249,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
565,14.8124998996987,14.8124998996987,0,14.8124998996987,1,1.856,2.711,3.567,4.423,5.278,6.134,6.99,7.845,8.701,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
566,17.1844373530882,17.1844373530882,0,17.1844373530882,1,1.906,2.812,3.718,4.623,5.529,6.435,7.341,8.247,9.153,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
567,19.7254465491189,19.7254465491189,0,19.7254465491189,1,1.956,2.912,3.868,4.824,5.78,6.736,7.692,8.649,9.605,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
568,22.4438688178716,22.4438688178716,0,22.4438688178716,1,2.006,3.013,4.019,5.025,6.031,7.038,8.044,9.05,10.056,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
569,25.3299835522624,25.3299835522624,0,25.3299835522624,1,2.056,3.113,4.169,5.226,6.282,7.339,8.395,9.452,10.508,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
570,28.3934873009392,28.3934873009392,0,28.3934873009392,1,2.107,3.213,4.32,5.427,6.533,7.64,8.747,9.854,10.96,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
571,31.6388815444801,31.6388815444801,0,31.6388815444801,1,2.157,3.314,4.471,5.628,6.785,7.941,9.098,10.255,11.412,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
572,35.0413019437653,35.0413019437653,0,35.0413019437653,1,2.207,3.414,4.621,5.828,7.036,8.243,9.45,10.657,11.864,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
573,38.6214439511493,38.6214439511493,0,38.6214439511493,1,2.257,3.515,4.772,6.029,7.287,8.544,9.801,11.059,12.316,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
574,42.3734376811359,42.3734376811359,0,42.3734376811359,1,2.308,3.615,4.923,6.23,7.538,8.845,10.153,11.46,12.768,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
575,46.2902322903692,46.2902322903692,0,46.2902322903692,1,2.358,3.715,5.073,6.431,7.789,9.146,10.504,11.862,13.22,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
576,50.3853292932624,50.3853292932624,0,50.3853292932624,1,2.408,3.816,5.224,6.632,8.04,9.448,10.856,12.264,13.672,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
577,54.6444632878169,54.6444632878169,0,54.6444632878169,1,2.458,3.916,5.374,6.833,8.291,9.749,11.207,12.665,14.123,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
578,59.0823676684333,59.0823676684333,0,59.0823676684333,1,2.508,4.017,5.525,7.033,8.542,10.05,11.559,13.067,14.575,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
579,63.6917429248575,63.6917429248575,0,63.6917429248575,1,2.559,4.117,5.676,7.234,8.793,10.351,11.91,13.469,15.027,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
580,68.4640952920832,68.4640952920832,0,68.4640952920832,1,2.609,4.218,5.826,7.435,9.044,10.653,12.262,13.87,15.479,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
581,73.4159906636905,73.4159906636905,0,73.4159906636905,1,2.659,4.318,5.977,7.636,9.295,10.954,12.613,14.272,15.931,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
582,78.5392502849559,78.5392502849559,0,78.5392502849559,1,2.709,4.418,6.128,7.837,9.546,11.255,12.964,14.674,16.383,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
583,83.8244911356137,83.8244911356137,0,83.8244911356137,1,2.759,4.519,6.278,8.038,9.797,11.556,13.316,15.075,16.835,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
584,89.2901034782183,89.2901034782183,0,89.2901034782183,1,2.81,4.619,6.429,8.238,10.048,11.858,13.667,15.477,17.287,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
585,94.9170584363323,94.9170584363323,0,94.9170584363323,1,2.86,4.72,6.579,8.439,10.299,12.159,14.019,15.879,17.738,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
586,100.72495590346,100.72495590346,0,100.72495590346,1,2.91,4.82,6.73,8.64,10.55,12.46,14.37,16.28,18.19,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
587,106.704129690227,106.704129690227,0,106.704129690227,1,2.96,4.921,6.881,8.841,10.801,12.762,14.722,16.682,18.642,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
588,112.843705594791,112.843705594791,0,112.843705594791,1,3.01,5.021,7.031,9.042,11.052,13.063,15.073,17.084,19.094,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
589,119.165102573735,119.165102573735,0,119.165102573735,1,3.061,5.121,7.182,9.243,11.303,13.364,15.425,17.485,19.546,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
590,125.657753065131,125.657753065131,0,125.657753065131,1,3.111,5.222,7.333,9.444,11.554,13.665,15.776,17.887,19.998,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
591,132.309884951508,132.309884951508,0,132.309884951508,1,3.161,5.322,7.483,9.644,11.805,13.967,16.128,18.289,20.45,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
592,139.144729428254,139.144729428254,0,139.144729428254,1,3.211,5.423,7.634,9.845,12.056,14.268,16.479,18.69,20.902,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
593,146.171432615474,146.171432615474,0,146.171432615474,1,3.262,5.523,7.785,10.046,12.308,14.569,16.831,19.092,21.354,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
594,153.336596620733,153.336596620733,0,153.336596620733,1,3.312,5.623,7.935,10.247,12.559,14.87,17.182,19.494,21.805,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
595,160.685373261598,160.685373261598,0,160.685373261598,1,3.362,5.724,8.086,10.448,12.81,15.172,17.533,19.895,22.257,1,2.025,3.05,4.075,5.1,6.126,7.151,8.176,9.201,10.226
